329,2,59,908
361,2,66,794
207,3,72,633
127,2,44,598
113,1,33,777
529,1,34,918
286,3,46,993
531,3,58,908
292,2,47,703
372,3,69,973
170,3,50,565
285,1,53,771
185,1,30,836
425,2,58,548
399,3,76,558
314,2,30,810
122,3,37,618
429,3,13,945
326,2,52,864
263,1,72,519
476,3,28,552
324,2,69,621
234,2,25,574
502,2,39,730
194,1,40,504
381,1,37,730
140,3,34,633
442,3,23,793
119,2,63,799
274,1,70,508
520,1,72,925
517,2,56,727
342,2,14,836
241,3,44,753
141,2,21,997
476,1,77,595
238,3,66,998
343,2,55,656
447,2,16,701
501,2,62,846
113,3,80,586
133,1,45,720
312,3,19,995
319,1,66,883
473,3,22,543
205,1,69,530
307,2,33,648
298,2,11,594
391,3,57,707
361,1,24,621
265,3,80,604
530,3,14,611
230,3,71,848
513,2,26,682
471,3,55,757
226,3,36,536
503,2,70,744
301,1,43,864
367,1,38,881
142,1,74,888
473,3,75,528
174,3,25,936
454,2,67,969
267,1,30,520
466,1,50,581
361,1,74,526
446,3,23,734
120,2,47,761
131,2,34,699
455,1,51,716
204,2,12,509
204,1,26,522
411,3,19,798
252,1,65,731
285,2,28,816
179,1,46,630
203,2,36,902
365,1,51,976
223,2,49,839
289,3,22,624
518,2,53,661
305,1,19,660
217,2,35,549
352,2,59,781
380,1,13,656
128,1,23,777
119,2,78,748
326,3,46,607
225,2,39,737
381,2,25,674
152,2,38,763
119,1,15,548
408,1,70,637
147,3,51,972
197,3,34,553
128,1,20,677
479,2,21,633
132,1,21,574
380,2,65,970
186,3,79,596
292,1,70,974
474,2,14,527
226,2,70,934
496,2,62,813
210,3,68,858
226,1,70,974
385,1,23,758
140,1,55,836
188,1,64,679
406,3,74,959
396,2,54,892
515,1,43,741
480,3,17,814
299,2,19,814
284,3,40,812
441,1,68,957
390,3,56,696
273,2,67,907
295,1,62,831
430,3,61,529
318,3,12,909
379,1,18,979
268,1,57,556
289,1,71,589
173,1,48,579
399,2,34,823
502,2,50,765
418,1,31,812
241,3,71,793
321,2,79,564
152,2,74,928
238,3,67,584
519,3,42,794
157,2,58,785
502,3,36,651
302,2,57,642
405,1,29,726
178,2,64,744
283,3,51,769
284,3,80,936
218,3,58,642
504,3,64,944
501,1,13,848
220,1,55,959
127,2,49,564
262,1,51,787
465,3,52,848
161,3,56,805
493,1,32,813
306,3,46,588
387,3,27,695
128,1,21,688
456,3,41,876
464,1,80,675
230,3,41,506
162,2,77,687
468,1,72,561
339,2,31,836
490,3,57,726
257,2,39,964
117,3,69,677
529,3,59,865
500,3,55,923
385,3,24,695
319,2,43,506
251,3,68,951
341,1,54,992
407,3,24,981
393,1,13,798
430,2,39,665
286,1,44,516
500,1,32,972
322,3,74,560
248,1,20,787
478,2,70,531
195,3,45,964
443,2,14,870
422,1,13,739
238,2,76,959
470,2,48,723
423,1,32,979
363,2,71,852
150,3,50,940
241,1,30,766
289,2,28,941
374,3,16,737
397,3,67,827
531,3,39,879
338,3,65,537
260,2,66,501
185,2,67,587
522,3,60,592
132,3,28,714
454,2,31,551
167,2,27,865
434,3,79,883
182,3,42,830
390,2,53,754
476,1,78,946
506,2,35,849
182,2,11,909
241,2,51,688
492,1,33,886
480,1,30,599
351,1,59,701
319,1,78,736
114,1,53,547
243,2,73,616
179,2,25,754
472,1,21,782
242,1,19,788
132,1,15,845
261,1,59,790
522,1,64,747
137,2,49,568
287,3,73,744
287,2,74,597
260,3,78,721
291,1,67,702
519,3,64,561
121,2,18,714
498,1,57,949
506,2,23,534
473,3,75,580
397,3,40,646
307,1,34,898
531,2,17,758
318,2,58,587
306,1,20,864
354,3,71,687
118,1,80,656
470,3,75,812
387,1,38,834
335,3,73,595
371,1,77,985
149,2,45,579
396,2,63,833
391,3,24,930
305,2,38,783
450,2,63,945
486,1,26,802
410,2,57,984
174,3,47,825
349,3,79,541
434,3,23,970
374,2,30,837
428,3,68,990
173,2,15,899
475,2,57,522
262,3,51,759
281,2,35,785
530,1,77,989
187,2,57,550
170,2,25,950
324,1,12,781
283,2,38,731
259,3,62,527
399,1,13,888
133,1,64,702
509,3,46,732
189,3,46,581
496,3,26,510
323,2,52,924
343,2,48,983
130,2,65,781
376,3,71,995
451,3,52,638
496,2,44,787
365,3,28,728
393,2,63,897
529,3,69,908
338,3,13,655
282,2,75,663
120,1,44,863
469,3,19,903
130,3,24,915
452,1,25,865
291,3,65,704
213,3,66,525
187,2,24,806
435,2,55,584
512,3,28,562
315,2,28,699
143,2,35,778
512,2,28,750
119,2,28,919
252,2,51,577
194,3,11,773
415,3,56,725
293,3,25,705
145,1,76,888
341,1,36,725
300,3,62,828
471,1,79,749
203,1,76,710
346,3,52,523
402,2,14,901
227,1,73,828
211,3,74,890
214,3,61,706
410,2,69,654
505,2,52,560
531,2,14,873
133,3,66,621
459,3,58,547
211,1,52,893
198,1,50,699
501,2,67,806
170,2,78,950
164,1,68,943
316,3,54,895
165,1,79,836
149,2,63,838
288,3,58,920
348,1,25,534
217,3,64,903
263,3,52,774
391,2,17,907
115,1,19,699
518,1,22,856
378,3,61,920
489,3,30,735
169,2,42,604
111,2,66,960
405,3,25,829
507,2,28,696
296,2,43,629
452,2,34,640
278,2,41,779
372,3,25,859
185,1,75,504
329,3,53,928
500,2,52,883
320,2,54,728
324,2,61,910
338,1,17,892
522,3,43,730
339,3,19,502
436,2,21,735
294,2,19,786
210,1,30,822
239,2,29,668
252,2,28,734
325,2,40,659
417,3,66,527
125,2,73,702
338,3,71,853
364,2,41,702
318,2,38,830
231,1,48,611
217,1,76,959
373,3,71,550
167,1,53,605
322,2,32,572
332,2,34,731
238,1,16,817
405,3,47,684
136,2,71,910
460,3,71,951
389,2,66,590
284,2,47,942
235,1,75,683
279,3,16,963
409,3,43,656
425,2,16,685
526,3,64,607
187,3,12,534
474,1,15,689
266,3,71,550
464,1,32,570
473,3,69,877
358,1,52,664
278,1,64,707
284,1,22,507
326,1,39,577
429,3,69,742
332,3,37,584
125,1,34,855
245,2,61,683
214,2,12,868
324,1,33,875
191,1,70,867
497,3,36,700
208,3,56,851
304,1,13,588
483,3,78,509
454,1,59,744
422,1,20,658
335,1,44,866
304,1,36,715
291,3,20,606
480,3,66,676
290,3,25,852
282,1,12,726
194,1,25,970
250,3,49,703
215,2,34,831
383,3,76,788
244,2,55,540
343,1,75,904
204,2,11,905
431,3,45,931
339,3,24,834
190,2,71,985
422,1,60,954
421,1,69,605
374,3,51,870
204,3,68,848
228,1,78,627
381,1,66,906
456,3,23,526
254,2,55,957
380,3,80,621
446,2,69,651
527,1,62,796
124,3,53,676
131,2,68,987
498,3,48,546
460,2,69,714
484,1,51,832
366,3,20,726
419,3,16,701
391,3,48,680
380,1,80,748
358,2,62,910
340,3,36,740
265,1,50,945
294,3,14,993
140,1,68,595
242,3,14,759
465,1,69,507
446,2,73,602
295,1,55,761
393,1,22,874
382,3,44,662
461,1,64,526
199,1,18,538
292,2,70,623
184,1,15,965
181,2,33,540
417,3,68,963
135,2,41,958
518,1,51,849
149,3,65,884
190,2,12,525
372,1,64,581
361,1,41,653
288,3,39,862
334,3,71,735
409,2,76,884
386,2,26,804
367,3,58,672
383,2,59,989
460,3,15,725
260,1,51,914
342,1,68,705
312,3,60,954
434,1,57,806
200,2,65,530
373,3,16,556
291,2,46,747
292,2,79,894
247,2,36,793
303,2,32,521
375,3,16,643
387,2,75,639
430,3,51,758
493,2,33,800
350,3,58,560
317,1,80,739
336,3,72,618
438,3,48,677
345,1,18,589
304,2,64,694
404,1,18,590
419,1,42,924
335,2,77,799
229,2,39,918
526,2,69,708
517,2,28,672
420,1,22,578
354,1,60,930
376,2,40,772
138,2,42,996
407,3,54,756
132,2,19,910
401,2,18,707
371,2,49,990
168,3,12,761
372,2,46,834
340,3,72,584
122,3,59,536
155,1,66,563
131,2,55,961
514,1,45,540
133,1,46,572
149,1,28,641
335,2,42,923
208,2,14,865
360,1,59,554
278,1,71,746
